,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
143,10,2,8,2,5,5,0,1,"{'extracurricular activities', 'shopping mall', '39 Greig Street Inverness IV3 5PX', 'Proby Street Maryburgh IV7 8DU', 'Beauly', 'music lessons', '25 Southside Road Inverness', 'Inverness', 'Ness Walk Inverness IV3 5SF', 'library', '9 Caroline Street IV40 8EH', 'Seaforth Road Muir of Ord'}","{'Ben Stokes', '25 Southside Road, Inverness', 'beach', 'shopping mall', 'Ness Walk, Inverness, IV3 5SF', '39 Greig Street, Inverness, IV3 5PX', 'library of a bustling shopping mall', 'internet café', '9 Caroline Street, IV40 8EH', 'Black Isle Road', 'Proby Street, Maryburgh, IV7 8DU', 'Seaforth Road, Muir of Ord', 'Beauly', 'Seafield Road, Inverness', 'public park', '16 Forbes Road, Forres', 'mysterious tunnel'}",4564
144,19,6,13,4,5,5,0,1,"{'35 Cranmore Drive Inverness IV2 7FJ', 'Road', 'Hamilton Drive IV30 4NN', 'program', 'gym', 'Culduthel Park Inverness', 'Street', '34 Tyock Industrial Estate Elgin', 'Morriston Road', 'Culduthel Park', 'Home', 'of', 'Proby Street Maryburgh', '35 Cranmore Drive', 'skate park', 'IV30', 'Smith Drive IV30 4NE', '34 Tyock Industrial Estate', 'Millburn Road Inverness', '35 Cranmore Drive Inverness', 'Drive', 'Morriston Road IV30 4NB', 'Smith Drive'}","{'small park', 'IV30 4NB', 'Hamilton Drive', 'Maryburgh', 'Morriston Road', '35 Cranmore Drive', 'skate park', 'Elgin', 'Rosedene Court', 'Smith Drive', 'Inverness', 'IV2 7FJ', 'Culduthel Park', 'Proby Street', 'Culduthel Road', 'Forres', 'Tyock Industrial Estate', '34 Tyock Industrial Estate', 'airport', 'Millburn Road', 'Lawers Way', 'Lotland Street', 'Blarmore Avenue'}",4622
145,12,0,12,2,10,10,0,1,"{'St', 'Balavil Brae Newtonmore', 'Muirhall Road Perth', 'gym', 'Murrayshall Perth PH2 7PL', 'Murrayshall Perth', 'Riggs Road Perth PH1 1PR', 'Perth', '4 Dollerie Terrace Crieff PH7 3ED', 'Dalfaber Industrial Estate Aviemore PH22 1ST', 'Balavil Brae Newtonmore PH20 1DR', 'Moray Street Blackford PH4 1QF', 'Riggs Road', '6'}","{'10 The Stables, Perth, PH1 2TW', 'playground, river, and shed', 'Riggs Road military base', 'Barossa Place, Perth', 'nearby river', 'hunting area at Muirhall Road, Perth', 'resort', 'Lundy Gardens, Fort William, PH33 6PD', 'local hunting area', 'playground located on Riggs Road, Perth', 'hunting area near Riggs Road military base', 'gym on the military base', 'Murrayshall, Perth, PH2 7PL', 'shed in the vicinity', 'Balavil Brae, Newtonmore', 'Balavil Brae, Newtonmore, PH20 1DR', 'Dalfaber Industrial Estate, Aviemore, PH22 1ST', 'Riggs Road, Perth, PH1 1PR', 'river', 'Murrayshall, Perth', 'woodland near the river', 'Muirhall Road, Perth', 'river near Balavil Brae, Newtonmore', 'Dollerie Terrace, Crieff, PH7 3ED', 'playground at Moray Street, Blackford, PH4 1QF', 'Scone', 'nearby hunting area'}",4649
146,21,2,19,2,12,12,0,1,"{'Road', 'Telford Gardens PH8 0QA', 'Balavil Brae Newtonmore PH20 1DR', 'community center', 'Newtonmore Road Kingussie', 'Glenfinnan Pier Road', 'Home', 'Errichel Aberfeldy PH15 2EL', 'Errichel Aberfeldy', '200 Dunkeld Road', 'hospital', 'St', 'Balavil Brae Newtonmore', 'Craigieknowes Road', 'The', 'Craigieknowes Road Perth', 'assisted living facility', 'book club', '6 Seggieden Place St Madoes', 'retirement community', '22 The Square PH15 2DD', '22 The Square', 'library'}","{'', 'Safe house on 4 Moncur Road, Inchture', 'Barossa Place, Perth', 'Foreign country', 'Errichel, Aberfeldy', 'Safe house on Park Road, Ballachulish', 'Farm near 22 The Square', 'Ski resort', 'Foreign hospital-related facility', 'Dunkeld Road', 'Chapel Road', 'Book club', 'Farm in Crieff', 'Rectory Close, Crieff', 'Safe house near a ski resort', '4 Dollerie Terrace, Crieff', '83 Burnside Avenue', 'Community center in a foreign country', 'Crieff', '6 Seggieden Place, St Madoes', 'Community center near Newtonmore Road', 'Balavil Brae, Newtonmore', 'School', 'Auchterarder', '4 Moncur Road, Inchture', 'Glenfinnan Pier Road, Glenfinnan', '22 The Square, PH15 2DD', '1-8 Telford Gardens, PH8 0QA', 'Craigieknowes Road', 'Farm near Balavil Brae', 'Newtonmore Road, Kingussie', 'Safe house on a farm', 'Park Road, Ballachulish', 'Farm near Craigieknowes Road'}",4651
147,22,3,19,3,2,2,0,1,"{'Road', 'volunteer organization', 'Street Dundee', '1 Pitfour Street Dundee', 'gym', 'Road Dundee', '1', 'Home', 'music lessons', 'Stannergate Road Dundee', 'skate park', 'East School Road Dundee', 'tutoring center', '23 City Road Dundee DD2 2BL', 'Discovery Quay', 'St', '23 City Road Dundee', 'East School Road', '1 Pitfour Street', '28A Dura Street Dundee DD4 6RX', 'Stannergate Road', '28 Railton Gardens Arbroath', 'Hyndford Street Dundee', 'Dundee', '28A Dura Street Dundee'}","{'Tayport', ""King's Cross Road"", '23 City Road, Dundee', 'skate park in a public park', 'restaurant near 1 Pitfour Street, Dundee', 'East School Road', 'Adelaide Place, Dundee', 'train near Stannergate Road', 'public park', 'Stannergate Road, Dundee', 'public park near Stannergate Road, Dundee', '28 Railton Gardens, Arbroath', 'gym', 'East School Road, Dundee', 'Hyndford Street, Dundee', '1 Pitfour Street, Dundee', 'juvenile center in Dundee', '28A Dura Street, Dundee', 'Discovery Quay', 'restaurant on 23 City Road, Dundee', ""skate park near St Mary's Lane, Newport-on-Tay"", ""St Mary's Lane, Newport-on-Tay"", 'train station'}",4659
148,37,3,34,10,0,0,0,1,"{'Golden Knowes Road', 'community center', '3 Kingsford Road', 'Golden Knowes Road Aberdeenshire', '10 East Cathcart Street AB56 1PJ', 'church', 'North Lane Archiestown AB38 7QL', '14 East Park Inchmarlo', 'Mill Road Insch', 'mosque', 'Carmelite Street Banff', 'Bridgend of Glenlivet', 'assisted living facility', 'East', 'A939 Corgarff AB36 8YL', 'AB56', 'regular', 'library', '3 Kingsford Road Alford AB33 8HH', '10 Garden Wood Inchmarlo AB31 4AW', 'Road Insch', 'Road', 'Craigour Road Torphins AB31 4UE', 'Bridgend of Glenlivet Ballindalloch AB37 9BX', 'Circle', 'Street', 'A939 Corgarff', 'Gordon Crescent AB34 5HJ', 'of', '10', '37 North High Street AB45 2PA', 'March Road Buckie', '10 Garden Wood Inchmarlo', 'pharmacy', '10 East Cathcart Street', '3', 'Mill Road Insch AB52 6JA', 'North Lane Archiestown', 'Carmelite Street Banff AB45 1GF', 'North', 'retirement community', 'March Road Buckie AB56 1ER', 'Seafield Circle Buckie AB56 5AD', '10 Garden Wood', 'Bridgend of Glenlivet Ballindalloch', 'Buckie', 'Seafield Circle'}","{'Golden Knowes Road', 'Carmelite Street, Banff', '3 Kingsford Road', 'March Road, Buckie', 'North Lane, Archiestown', '10 Garden Wood, Inchmarlo', 'East Park, Inchmarlo, 14', 'East Park', '10 Garden Wood, Inchmarlo, AB31 4AW', 'Bridgend of Glenlivet, Ballindalloch', 'Craigour Road, Torphins', 'North Road, Insch', 'Garden Wood', 'East Cathcart Street', 'East Park, Inchmarlo', 'Mill Road, Insch', 'North High Street, AB45 2PA', '10 East Cathcart Street', 'Corgarff', '3 Kingsford Road, Alford, AB33 8HH', 'A939, Corgarff', 'Seafield Circle, Buckie'}",4741
149,10,5,5,5,2,2,0,1,"{'Road', 'Avenue', 'house', 'The', 'Craigs Terrace Rumford', '1 Arnothill Falkirk', 'Nicolton Avenue', '4', 'West Lodge Gardens Alloa FK10 2HX', 'of', 'Park Avenue', 'college', 'skate park', 'job', 'dance studio'}","{'88 High Station Road, Falkirk', 'Nicolton Avenue', ""Earl's Road, Grangemouth"", 'shed', 'Craigs Terrace, Rumford', '1-42 West Lodge Gardens, Alloa', 'Park Avenue', 'college', 'skate park', '1 Arnothill, Falkirk', 'dance studio', '1-42 West Lodge Gardens, Alloa, FK10 2HX', 'school'}",4812
150,12,2,10,1,5,5,0,1,"{'Wood Place Rosyth', 'KY11', 'Wood Place Rosyth KY11 2SU', 'volunteer organization', 'park', 'Wood', 'Pitreavie Drive Dunfermline', '15 Woodside', '9 Kilcruik Road Kinghorn', '35 Fowler Street Cellardyke', 'youth center', 'Wood Road Rosyth', '42 Mid Shore KY10 2NW'}","{'63 Parkside Street, Rosyth', '15 Woodside', 'national park', 'Wood Road, Rosyth', '10-16 Wood Place, Rosyth, KY11 2SU', 'gas station', 'house', 'Fowler Street, Cellardyke', '42 Mid Shore, KY10 2NW', 'St Andrews', 'amusement park', 'illegal site', '9 Kilcruik Road, Kinghorn', 'youth center', 'school', 'Pitreavie Drive, Dunfermline', '35 Fowler Street, Cellardyke', '10-16 Wood Place, Rosyth', 'Carnegie Avenue, Dunfermline, KY11 8PJ'}",4872
151,3,2,1,0,1,1,0,1,"{'Clovenstone Park Edinburgh', '13 Moray Way', 'Edinburgh'}","{'Clovenstone Park, Edinburgh', 'Edinburgh', 'safe houses', '13 Moray Way', '1 Tanfield, Edinburgh'}",4949
152,20,2,18,2,2,2,0,1,"{'Road', '296A Strathmore Avenue Dundee DD3 6SH', 'volunteer work', 'community center', '1 Pitfour Street Dundee', '41 Dock Street Dundee', '1', 'Ballumbie Road', 'Auldbar Road Forfar', '541 South Road Dundee DD2 4FP', '39 Arthurstone Terrace Dundee', 'St', '1 Alloway Place Dundee', 'mosque', 'New Road Forfar', 'book club', 'Findcastle Street Dundee', '28 Railton Gardens Arbroath', 'Finavon Street Dundee', 'Dundee', 'dialysis center', 'Hyndford Street'}","{'community center rooftop', 'basement below the cliffs', 'cliff nearby', 'Findcastle Street, Dundee', 'Dura Street, Dundee', '1 Alloway Place, Dundee', 'community center on Hyndford Street', 'barn near 296A Strathmore Avenue, Dundee', '31 Step Row, Dundee', 'Strathmartine Road, Dundee', '541 South Road, Dundee', 'New Road, Forfar', '28 Railton Gardens, Arbroath', 'Edward Street, Dundee', 'Auldbar Road, Forfar', '1 Pitfour Street, Dundee', 'Ballumbie Road', '28A Dura Street, Dundee', '39 Arthurstone Terrace, Dundee', 'Finavon Street, Dundee', '41 Dock Street, Dundee', 'Strathmore Avenue, Dundee', ""St Mary's Lane, Newport-on-Tay"", 'mosque near 41 Dock Street, Dundee', 'Hyndford Street'}",4990
153,25,3,22,9,4,4,0,1,"{'Inver Dunkeld', 'Atholl Street Dunkeld', '53 Cultybraggan Camp', 'Park Road Ballachulish PH49 4JS', 'Crieff Road Perth', 'Murrayshall Perth PH2 7PL', 'church', 'Errichel Aberfeldy', 'Crieff Road Perth PH1 2NR', 'hospital', 'St', 'Chapel Road', 'physical therapy clinic', 'Gleneagles Auchterarder', 'book club', '200 Dunkeld Road PH1 3GH', '6 Seggieden Place St Madoes', 'Glenearn Road Perth', 'Park Road Ballachulish', 'Leonard Street', 'Perth PH1', 'Glenearn Road Perth PH2 0NJ', 'dialysis center', 'library', 'Ferntower Road Crieff', 'Road', 'senior center', 'York Place Perth', '200 Dunkeld Road', 'The', 'pharmacy', 'Balmoral Road Blairgowrie', 'Dunkeld', 'park'}","{'37-39 York Place, Perth', '53 Cultybraggan Camp', 'Balmoral Road, Blairgowrie', 'School bus stop, Glenearn Road, Perth', 'Errichel, Aberfeldy', 'Seggieden Place, St Madoes', 'Cultybraggan Camp', 'Campground', 'Ferntower Road, Crieff', 'Argyll Road, Perth', 'Grocery store, 37-39 York Place, Perth', 'Grocery store, Park Road', 'School bus stop, Crieff Road, Perth', 'Crieff Road, Perth', 'Leonard Street', 'Dollerie Terrace, Crieff', 'Glenearn Road, Perth', 'Inver, Dunkeld', 'Grocery store, 200 Dunkeld Road, PH1 3GH', 'School', 'Spean Bridge', 'Grocery store, Park Road, Ballachulish, PH49 4JS', 'Grampian Court, Perth', '200 Dunkeld Road', 'Muirhall Road, Perth', 'Park Road, Ballachulish', 'School bus stop, Murrayshall, Perth', 'Foss Road, Pitlochry', 'Dundurn Walk', '9-21 Chapel Road', 'Gleneagles, Auchterarder', 'Atholl Street, Dunkeld'}",5049
154,16,2,14,6,2,2,0,1,"{'daycare pickup', 'Bruce Street Alloa FK10 1RX', 'Burns Crescent', '88 High Station Road Falkirk FK1 5QX', 'evening classes', '1 Burnbank Road Falkirk', 'sports league', 'West Lodge Gardens Alloa FK10 2HX', '1', 'Kemper Avenue Falkirk', 'Street', 'Falkirk', '33 Spittal Street FK8 1DU', 'dentist office', 'class', '4 Brown Street', 'Haypark Road Denny FK6 5JZ', '88 High Station Road Falkirk', 'Kirk Entry', '1 Arnothill Falkirk FK1 5RY', '4 Brown Street FK1 4QF', 'evening'}","{'1 Garrison Place, Falkirk', '33 Spittal Street, FK8 1DU', '4 Brown Street, FK1 4QF', 'Haypark Road, Denny, FK6 5JZ', '1 Arnothill, Falkirk, FK1 5RY', 'Kemper Avenue, Falkirk', '4 Brown Street', '88 High Station Road, Falkirk, FK1 5QX', '25 Slamannan Road, Falkirk', 'Bruce Street, Alloa, FK10 1RX', '1 Burnbank Road, Falkirk', '88 High Station Road, Falkirk', 'Burns Crescent', '17 Whitehouse Road, Stirling', '1-42 West Lodge Gardens, Alloa, FK10 2HX', 'remote cabin', 'basement', 'West Bridge Street, Falkirk', ""Kirk Entry Bo'ness Road""}",5051
155,25,6,19,6,1,1,0,1,"{'bingo hall', '23 City Road', 'Road', '1 Logie Street Dundee', 'Findcastle Street', 'community center', 'Fort Street Dundee DD2 1BS', 'physical therapy', 'Fort Street Dundee', 'Road Dundee', 'senior center', 'Street', 'Finavon Street', 'Tayside Street Carnoustie', 'Turnberry Avenue Dundee', 'Stannergate Road Dundee', 'Auldbar Road Forfar', 'medical clinic', '28 Railton Gardens Arbroath DD11 3FA', 'Walk', 'hospital', 'Ballumbie Road Dundee', '1 Alloway Place Dundee', 'office', '23 City Road Dundee', 'Dundee', '484 Perth Road', 'Finavon Street Dundee', 'New Road Forfar DD8 2AE', 'Hyndford Street Dundee', 'regular'}","{'23 City Road', 'community center', 'Tayport', '23 City Road, Dundee', '1 Alloway Place, Dundee', 'Finavon Street', 'local bingo hall', 'South Esk Road, Forfar', 'Stannergate Road, Dundee', '1 Logie Street, Dundee', 'New Road, Forfar', '28 Railton Gardens, Arbroath', 'Findcastle Street', 'senior center', 'Hyndford Street, Dundee', 'Auldbar Road, Forfar', 'Tayside Street, Carnoustie', 'Ancrum Road', 'Finavon Street, Dundee', 'Fort Street, Dundee', 'Forfar', '484 Perth Road', 'Logie Street, Dundee', 'Turnberry Avenue, Dundee', 'Ballumbie Road, Dundee'}",5071
156,8,2,6,0,2,2,0,1,"{'Discovery Quay', 'house', 'Street Dundee', 'Road Dundee', 'Street', 'playground', 'Finavon Street Dundee', 'Dundee'}","{'Discovery Quay', 'Finavon Street, Dundee', 'beach', '3 Boniface Place, Dundee', 'East School Road, Dundee', 'Unit 3 Fowler Road, Dundee', 'river', 'playground', ""Karl Collier's house""}",5090
157,35,5,30,0,10,10,0,1,"{'Pitreavie Drive', '1', 'Place', '1 Camdean Crescent', 'Kinghorn Road Burntisland', 'St', '42 Mid Shore', 'Pitreavie Court', 'Kinghorn', 'physical therapy clinic', '34 Pettycur Bay Kinghorn', 'Rosyth KY11', 'Burntisland', 'Rosyth', 'library', 'Alexander Place Rosyth', 'The Temple Lower Largo KY8 6JH', 'bingo hall', 'Road', '47 Geds Mill Close Burntisland', '24 Car Craig View Burntisland KY3 0DS', '1 Camdean Crescent Rosyth', 'nursing home', 'Kinghorn Road Burntisland KY3 9LL', '1 Canmore Street Kinghorn KY3 9RH', 'Abbey Park Avenue St Andrews', 'Castlandhill Road Rosyth', 'pharmacy', 'Jutland Street', '1 Grange House Gardens Burntisland', '7', 'Leargan Leven KY8 5BJ', 'Pitreavie Drive Dunfermline', 'Alexander Place', 'Castle Road Rosyth KY11 2AU'}","{'Bingo hall', 'Pettycur Bay, Kinghorn, 34', 'Canmore Street, Kinghorn', 'Grange House Gardens, Burntisland, 1', 'Lowry Place, Rosyth, 9', '9 Lowry Place, Rosyth', '24 Car Craig View, Burntisland', 'Lowry Place, Rosyth', 'shelter', 'Geds Mill Close, Burntisland, 47', 'Grange House Gardens, Burntisland', 'physical therapy clinic', '1 Canmore Street, Kinghorn', 'Jutland Street, Dunfermline', 'storm drain', '39-42 Alexander Place, Rosyth', 'Abbey Park Avenue, St Andrews', 'Castle Road, Rosyth, KY11 2AU', 'travel-related site', ""St Margaret's Head, North Queensferry"", 'Kinghorn Road, Burntisland', 'Pettycur Bay, Kinghorn', 'library', 'Alexander Place, Rosyth', 'Castle Road, Rosyth', 'ocean', 'Pitreavie Court, Dunfermline', 'nursing home', 'travel center', '1 Camdean Crescent, Rosyth', 'Castlandhill Road, Rosyth', '137 Admiralty Road, Rosyth', 'Carraig View, Burntisland', 'Pitreavie Drive, Dunfermline', 'school', 'Mid Shore', 'Glenrothes', 'pharmacy', '7 Dollar Grove, Burntisland', 'Canmore Street, Kinghorn, 1', '61 Harley Street, Rosyth', 'Leargan, Leven', 'Lodge Rise, Glenrothes', 'Edward Street, 1, CB30SZ', 'derelict boats', 'Leargan, Leven, KY8 5BJ', 'The Temple, Lower Largo', 'Carraig View, Burntisland, 24', 'train station', 'Geds Mill Close, Burntisland'}",5179
158,19,4,15,4,3,3,0,1,"{'Road', 'Railway Pier Oban', 'extracurricular activities', 'An', 'Glengallen Road Oban PA34 4HH', '1 Newark Street PA14 5PE', '1', 'North Pier Oban PA34 5QD', 'Oban', 'Railway Pier Oban PA34 4LW', 'job', 'tutoring center', 'Gallanach Road', 'fast food restaurant', 'Larkfield Road Inverclyde', 'Glengallen Road Oban', 'Larkfield Road', 'Way', '1 Customhouse Way PA15 1EG', 'North Pier', 'Gallanach Road PA34 4PE', 'Park Mains Erskine PA8 7AL', 'Oban PA34'}","{'Storm drain', 'An t-Sràid', 'Stairwell', 'Railway Pier', 'Larkfield Road', 'Oban', 'North Pier', 'Park Mains', 'Resort', 'Edward Street 1 CB30SZ', '1 Customhouse Way', 'Glengallen Road', '1 Newark Street', 'Gallanach Road'}",5188
159,4,2,2,0,3,3,0,1,"{'Craigieknowes Road Perth', 'Home', 'university', 'Moray Street Blackford'}","{'Craigieknowes Road, Perth', 'university library', 'airplane', 'university', 'Moray Street, Blackford', 'home', 'Boat of Garten', 'Park Road, Ballachulish', 'school'}",5223
160,11,1,10,18,4,4,0,1,"{'Road', '14 Links Road', 'daycare pickup', 'Forth Street North Berwick', 'Village Green Road Stenton EH42 1TE', 'dog park', 'synagogue', '61 Old Abbey Road EH39 4BP', 'church', 'Home', 'running group', 'Road EH39', 'dentist office', 'Golf Course Road Livingston', 'St', 'mosque', 'office', 'Road Edinburgh', '1 Easter Langside Gardens Dalkeith', 'carpool group', 'hair salon', '4 Redheughs Rigg', '18 Queen Anne Drive Edinburgh', '17 Houston Mains Holdings Uphall', 'regular bar', 'library', '3 Renaissance View', 'lunch meeting', 'Wester Millerhill Dalkeith EH22 1RY'}","{'2 Glass Crescent, Winchburgh', '', 'Village Green Road, Stenton, EH42 1TE', 'Wester Millerhill, Dalkeith', 'Wester Millerhill, Dalkeith, EH22 1RY', 'Village Green Road, Stenton', 'school bus stop', 'North Berwick', '50 Lothian Road', 'Abbotsford Road, North Berwick', 'school bus stop, near 14 Links Road', '3 Renaissance View', 'Abbotsford Road', 'school'}",5264
161,26,11,15,7,2,2,0,1,"{'Princes Street Edinburgh', 'program', '1', '16 Bernard Terrace', '6 Market Street Edinburgh', 'Golf Course Road', 'Olive Bank Road Musselburgh', 'skate park', '36 Simpson Loan Edinburgh', 'Hilltown', 'St', '23a Rosebery Avenue South Queensferry EH30 9JG', '3 West End Place', 'Edinburgh', '15 Beach Road', '66 Mount Vernon Road', '20 Westgate', 'arcade', 'Road', 'Kings Cairn', 'extracurricular activities', 'Olive Bank Road Musselburgh EH21 7BL', '14 St Andrew Street', 'Mid Road Prestonpans', 'Home', 'study group', 'Hilltown Dalkeith', 'The', 'Grosvenor Street', 'sports club', '2', 'Whitehill Street', 'East Mains Ormiston EH35 5NG'}","{'23a Rosebery Avenue, South Queensferry, EH30 9JG', 'campground near Mid Road, Prestonpans', 'Houston Mains, Livingston, EH52 6PA', 'workplace', '36 Simpson Loan, Edinburgh', 'national park campground near her workplace', '6 Market Street, Edinburgh', 'East Mains, Ormiston, EH35 5NG', '16 Bernard Terrace', 'national park', 'skate park', 'Hilltown, Dalkeith', '5-21 Grosvenor Street', '32 Glenorchy Road', 'Golf Course Road, EH54 8AB', '60 Newcraighall Road', '91,93 Princes Street, Edinburgh', '3 West End Place', 'Edinburgh', '15 Beach Road', '66 Mount Vernon Road', '20 Westgate', 'train station near Olive Bank Road, Musselburgh', 'arcade', 'Musselburgh', 'amusement park', 'Kings Cairn', 'Hilltown area of Dalkeith, EH22 1SG', '14 St Andrew Street', '69-71 Whitehill Street', '20 Torphin Road, Edinburgh', 'Olive Bank Road, Musselburgh, EH21 7BL', 'sports club', 'Cramond Glebe Road, Edinburgh', 'Olive Bank Road, Musselburgh', 'train station'}",5338
162,22,5,17,9,2,2,0,1,"{'Road', '24A Orwell Terrace Edinburgh', 'volunteer work', 'community center', 'clinic', '150 Commercial Street Edinburgh EH6 6LB', '69 Dirleton Avenue North Berwick', 'Wester Millerhill Dalkeith', 'senior center', 'France', 'Street', 'of', 'Livingston', 'medical clinic', '55 Eastfield Edinburgh', '1a Beech Grove', 'The Cross EH49 7AH', '5 Almond Avenue Edinburgh', '61 Old Abbey Road', 'mosque', '1 St James Square', 'Terrace', 'Edinburgh', '6', '1 Quarrybank EH22 2NT', 'school events', '2 Highfield Road EH39 4BW', '8 East Mains Holdings Newbridge', 'Easter Shawfair Dalkeith EH22 1FE', '72 Whitecraig Avenue Whitecraig', '23a Rosebery Avenue South Queensferry'}","{'5 Almond Avenue', '69 Dirleton Avenue', 'EH6 6LB', 'Wester Millerhill', '8 East Mains Holdings', '24A Orwell Terrace', '16 Bernard Terrace', '6 Goldeneye Gait', 'Livingston', '61 Old Abbey Road', 'South Queensferry', '55 Eastfield', '1 St James Square', '23a Rosebery Avenue', 'Edinburgh', '72 Whitecraig Avenue', '2 Highfield Road', 'Musselburgh', 'EH39 4BW', 'The Cross', 'EH22 1FE', '150 Commercial Street', 'Newbridge', 'EH22 2NT', '1G Bank Street', '1a Beech Grove', 'EH49 7AH', '69-71 Whitehill Street', 'EH1 3AX', 'Dalkeith', 'North Berwick', 'Whitecraig', '1 Quarrybank'}",5353
163,8,0,8,8,5,5,0,1,"{'166 Fountainbridge Edinburgh EH3 9RX', 'shopping mall', '150 Commercial Street Edinburgh EH6 6LB', '1', '2 Glass Crescent Winchburgh', 'Houston Mains Livingston', '20 Torphin Road Edinburgh EH13 0HW', 'tutoring center', 'St', 'tutoring', 'The', 'summer camp', '3', 'Edinburgh', '11 Woodhall Bank Edinburgh', 'library'}","{'2 Glass Crescent, Winchburgh', 'Houston Mains, Livingston', 'nearby mountain', '20 Torphin Road, Edinburgh, EH13 0HW', '150 Commercial Street, Edinburgh, EH6 6LB', '22 Fernbank, Livingston, EH54 6DT', '5 Drysdale Road', '166 Fountainbridge, Edinburgh, EH3 9RX', 'basement', 'Clovenstone Park', 'old forest', '11 Woodhall Bank, Edinburgh', 'summer camp near a lake', 'secluded forested area', 'Parkgrove Ave, Edinburgh'}",5413
164,8,2,6,0,17,17,0,1,"{'312 Greengairs Road Greengairs', 'community center', '1 Pitfour Street Dundee', 'community', '312 Greengairs Road', '1', '312 Greengairs Road Greengairs ML6 7TQ', 'Home'}","{'community center', 'abandoned structure', 'Inchmarlo Road', 'sports arena', 'abandoned property', 'Hilltown, Dalkeith', 'Newry', 'Lorimer Gardens, Dunfermline', '2 Glass Crescent', 'neighborhood', 'escalator', 'campground bathroom', 'bus', 'registered home address', 'Pitfour Street, Dundee', 'campground', 'bus route', '1 Pitfour Street, Dundee', 'abandoned building', 'school', 'Greengairs Road', 'airport', '312 Greengairs Road', 'vacant properties', 'family home'}",5433
165,35,8,27,8,5,5,0,1,"{'1 Dick Place Rosyth', 'homeowners association', 'Drive Burntisland', 'volunteer organization', 'Lochies Road Burntisland KY3 9JX', 'dog park', 'professional networking', 'Mellor Court', '1', 'Dunnikier Park Kirkcaldy', 'Limekilns Road Dunfermline', 'dentist office', 'mosque', 'Park', 'John Woods Houses Upper Largo KY8 6HB', 'Rosyth KY11', '32 Caledonia Court Rosyth KY11 2ZJ', 'Burntisland', '23 Haddow Grove', '23 Haddow Grove Burntisland KY3 0DA', 'Rosyth', 'library', 'league', 'Road', 'Carnegie Avenue Dunfermline', 'the', 'Castlandhill Road Rosyth KY11 2PZ', '26 Leslie Road Rosyth', '16 Oxcars Avenue', '1 Fidra Avenue Burntisland', '6 Kirkton Gardens Burntisland', '1 Craig Court Burntisland KY3 0AT', 'Avenue Burntisland', '23 Haddow Grove Burntisland', '3', 'yoga class', '1 Grange House Gardens Burntisland', '2 Dollar Road Burntisland', 'regular bar', '10 Rumford Crail', '16 Oxcars Avenue Burntisland', '6 Kirkton Gardens', '41 West Leven Street'}","{'Abbey Walk, St Andrews', '1 Craig Court, Burntisland', '10 Rumford, Crail', ""Joel Martin's house"", 'ATM', 'dog park', '1 Fidra Avenue, Burntisland', 'Lochies Road, Burntisland', '1 Dick Place, Rosyth', 'Wood Road, Rosyth', '9-20 John Woods Houses, Upper Largo', 'Carnegie Avenue, Dunfermline', '23 Haddow Grove, Burntisland', ""71 King's Crescent, Rosyth"", '41 West Leven Street', '26 Leslie Road, Rosyth', '23 Haddow Grove', 'Upper Largo', '7 Aithernie Drive, Upper Largo', 'library', '34 Kirkton Drive, Burntisland', 'St Andrews', '2 Dollar Road, Burntisland', 'Limekilns Road, Dunfermline', '16 Oxcars Avenue', 'Dunnikier Park, Kirkcaldy', 'Castlandhill Road, Rosyth', 'school', '18-21 Mellor Court', 'Kirkton Drive, Burntisland', 'airport', 'yoga class', 'friend’s house', '32 Caledonia Court, Rosyth', '1 Fidra Avenue', 'regular bar', '6 Kirkton Gardens', '2-33 Calum Macdonald Court, Rosyth', '1 Grange House Gardens, Burntisland'}",5442
166,8,3,5,1,10,9,1,1,"{'312 Greengairs Road Greengairs', 'Gray Den', 'Gray', 'Gray Den Dundee', 'Gray Den Dundee DD2 5LR', '312 Greengairs Road', 'Home', 'school events', 'school'}","{'Gray Den Zoo, Dundee', 'Burntisland Airport', 'Crail', 'Elevator, Gray Den, Dundee', '5 Pheasant Walk, North Berwick', 'Zoo', 'Airplane', 'Burntisland', 'Willow Crescent, Rosyth', 'Aviemore', 'Gray Den, Dundee, DD2 5LR', 'Gray Den', 'School', 'Gray Den, Dundee', '312 Greengairs Road, Greengairs', '312 Greengairs Road', 'North Berwick', 'Strathalmond Road, Edinburgh', 'Pheasant Walk, North Berwick'}",5508
167,8,5,3,1,4,3,1,1,"{'Pheasant Walk', 'Road', 'St', 'community center', 'assisted living facility', 'neighborhood cafe', 'Cluny Drive', '32 Glenorchy Road EH39 4QE', 'park'}","{'Pheasant Walk', '61 Old Abbey Road', 'community center', 'assisted living facility', '32 Glenorchy Road, EH39 4QE', 'neighborhood cafe', 'Cluny Drive', 'North Berwick', 'nearby park', 'Edward Street 1 CB30SZ', '90 Haymarket Terrace', 'military base'}",5523
