,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
143,10,2,8,2,6,6,0,1,"{'shopping mall', 'Beauly', 'music lessons', 'Ness Walk Inverness IV3 5SF', 'Inverness', '39 Greig Street Inverness IV3 5PX', 'Proby Street Maryburgh IV7 8DU', '25 Southside Road Inverness', 'extracurricular activities', 'library', '9 Caroline Street IV40 8EH', 'Seaforth Road Muir of Ord'}","{'shopping mall', 'mysterious tunnel', 'tunnel', '16 Forbes Road, Forres', 'beach', 'Beauly', 'public park', 'library of a bustling shopping mall', '39 Greig Street, Inverness, IV3 5PX', 'Black Isle Road', '9 Caroline Street, IV40 8EH', 'Proby Street, Maryburgh, IV7 8DU', 'Ben Stokes', 'Ness Walk, Inverness, IV3 5SF', 'Seafield Road, Inverness', 'Edward Street 1 CB30SZ', 'Seaforth Road, Muir of Ord', '25 Southside Road, Inverness', 'internet café'}",4564
144,18,6,12,5,5,5,0,1,"{'gym', 'Morriston Road IV30 4NB', 'Drive', 'Hamilton Drive IV30 4NN', 'Street', 'Culduthel Park', 'IV30', '35 Cranmore Drive Inverness', '34 Tyock Industrial Estate', 'Road', 'Morriston Road', 'Home', 'Culduthel Park Inverness', 'program', 'Millburn Road Inverness', 'Smith Drive', 'Proby Street Maryburgh', '35 Cranmore Drive', '35 Cranmore Drive Inverness IV2 7FJ', 'Smith Drive IV30 4NE', '34 Tyock Industrial Estate Elgin', 'skate park', 'of'}","{'airport', 'Inverness', 'Culduthel Park', 'Millburn Road', 'Elgin', 'Forres', 'Blarmore Avenue', 'Hamilton Drive', 'IV2 7FJ', 'Rosedene Court', 'skate park', 'Lotland Street', '34 Tyock Industrial Estate', 'Morriston Road', 'Smith Drive', '35 Cranmore Drive', 'small park', 'Tyock Industrial Estate', 'Lawers Way', 'Culduthel Road', 'Proby Street'}",4622
145,12,0,12,2,9,9,0,1,"{'gym', '6', 'Murrayshall Perth', 'Balavil Brae Newtonmore PH20 1DR', '4 Dollerie Terrace Crieff PH7 3ED', 'Riggs Road Perth PH1 1PR', 'Perth', 'St', 'Riggs Road', 'Muirhall Road Perth', 'Balavil Brae Newtonmore', 'Moray Street Blackford PH4 1QF', 'Dalfaber Industrial Estate Aviemore PH22 1ST', 'Murrayshall Perth PH2 7PL'}","{'Lundy Gardens, Fort William, PH33 6PD', 'Riggs Road military base', 'Dalfaber Industrial Estate, Aviemore, PH22 1ST', 'scenic route alongside the river', 'Balavil Brae, Newtonmore, PH20 1DR', 'river', 'nearby hunting area', 'hunting area at Muirhall Road, Perth', 'Muirhall Road, Perth', 'Murrayshall, Perth, PH2 7PL', 'woodland near the river', 'playground, river, and shed', 'nearby river', 'gym on the military base', 'Riggs Road, Perth, PH1 1PR', '27 Barossa Place, Perth', 'resort', 'Balavil Brae, Newtonmore', 'playground located on Riggs Road, Perth', 'Dollerie Terrace, Crieff, PH7 3ED', 'Scone', 'Murrayshall, Perth', '10 The Stables, Perth, PH1 2TW', 'river near Balavil Brae, Newtonmore', 'playground at Moray Street, Blackford, PH4 1QF'}",4649
146,17,1,16,6,5,5,0,1,"{'22 The Square PH15 2DD', 'assisted living facility', 'Craigieknowes Road', 'The', 'Telford Gardens PH8 0QA', 'St', 'Road', 'Craigieknowes Road Perth', 'Glenfinnan Pier Road', 'Home', 'Newtonmore Road Kingussie', 'book club', '6 Seggieden Place St Madoes', 'Balavil Brae Newtonmore PH20 1DR', 'retirement community', 'Errichel Aberfeldy', 'hospital', 'Balavil Brae Newtonmore', '200 Dunkeld Road', 'library', 'community center', 'Errichel Aberfeldy PH15 2EL', '22 The Square'}","{'', 'Glenfinnan Pier Road, Glenfinnan', 'Rectory Close, Crieff', '83 Burnside Avenue', 'Chapel Road', '22 The Square, PH15 2DD', 'Park Road, Ballachulish', 'Book club', 'Craigieknowes Road, Perth', '6 Seggieden Place, St Madoes', 'Barossa Place, Perth', 'Balavil Brae, Newtonmore', '4 Moncur Road, Inchture', 'Auchterarder', 'Dunkeld Road', 'Newtonmore Road, Kingussie', '1-8 Telford Gardens, PH8 0QA', 'Errichel, Aberfeldy', '4 Dollerie Terrace, Crieff'}",4651
147,22,3,19,3,4,4,0,1,"{'gym', 'Street Dundee', 'East School Road Dundee', 'Discovery Quay', '28A Dura Street Dundee DD4 6RX', 'tutoring center', '23 City Road Dundee DD2 2BL', 'Hyndford Street Dundee', 'Road', 'volunteer organization', '1 Pitfour Street Dundee', 'Home', 'Dundee', 'East School Road', 'Stannergate Road', '28A Dura Street Dundee', 'music lessons', 'Stannergate Road Dundee', '28 Railton Gardens Arbroath', 'Road Dundee', '1 Pitfour Street', '23 City Road Dundee', '1', 'skate park', 'St'}","{'28 Railton Gardens, Arbroath', ""St Mary's Lane, Newport-on-Tay"", 'Stannergate Road, Dundee', 'train station', '28A Dura Street, Dundee', 'train near Stannergate Road', 'juvenile center in Dundee', 'Tayport', '1 Pitfour Street, Dundee', 'Arbroath', 'public park', 'East School Road, Dundee', 'skate park in a public park', ""King's Cross Road"", 'Newport-on-Tay', 'public park near Stannergate Road, Dundee', 'gym', 'Discovery Quay', ""skate park near St Mary's Lane, Newport-on-Tay"", 'restaurant near 1 Pitfour Street, Dundee', '23 City Road, Dundee', 'school', 'Adelaide Place, Dundee', 'Newcastle-upon-Tyne', 'Dundee', 'restaurant on 23 City Road, Dundee', 'Hyndford Street, Dundee'}",4659
148,38,3,35,9,0,0,0,1,"{'Street', '14 East Park Inchmarlo', 'church', 'Seafield Circle', '10', '10 Garden Wood Inchmarlo AB31 4AW', 'mosque', 'Carmelite Street Banff AB45 1GF', '10 Garden Wood', 'March Road Buckie AB56 1ER', 'Golden Knowes Road', 'Mill Road Insch AB52 6JA', 'retirement community', '3 Kingsford Road', '3 Kingsford Road Alford AB33 8HH', 'Buckie', 'AB56', 'community center', '10 Garden Wood Inchmarlo', 'North Lane Archiestown', 'North Lane Archiestown AB38 7QL', 'Road Insch', 'assisted living facility', 'Gordon Crescent AB34 5HJ', '3', 'Circle', 'Bridgend of Glenlivet', 'Carmelite Street Banff', '37 North High Street AB45 2PA', 'A939 Corgarff', 'regular', 'Craigour Road Torphins AB31 4UE', 'East', 'Road', 'North', 'Bridgend of Glenlivet Ballindalloch', 'Bridgend of Glenlivet Ballindalloch AB37 9BX', 'Mill Road Insch', 'pharmacy', 'March Road Buckie', 'A939 Corgarff AB36 8YL', '10 East Cathcart Street AB56 1PJ', 'Golden Knowes Road Aberdeenshire', '10 East Cathcart Street', 'library', 'of', 'Seafield Circle Buckie AB56 5AD'}","{'March Road, Buckie', 'North Road, Insch', 'North Lane, Archiestown', 'Golden Knowes Road', 'Carmelite Street, Banff', '10 Garden Wood, Inchmarlo', '3 Kingsford Road', 'East Park', 'North High Street', 'Mill Road, Insch', 'Gordon Crescent', 'A939, Corgarff', 'Bridgend of Glenlivet, Ballindalloch', 'Seafield Circle, Buckie', 'East Cathcart Street', 'Craigour Road, Torphins', '10 East Cathcart Street', 'Garden Wood', 'Corgarff'}",4741
149,10,5,5,5,3,3,0,1,"{'Park Avenue', 'college', 'house', 'skate park', 'The', 'West Lodge Gardens Alloa FK10 2HX', 'Nicolton Avenue', 'dance studio', '1 Arnothill Falkirk', 'Avenue', 'Road', 'job', 'Craigs Terrace Rumford', 'of', '4'}","{'1 Arnothill, Falkirk', 'Park Avenue', ""Earl's Road, Grangemouth"", 'college', 'shed', 'juvenile center', 'Nicolton Avenue', '88 High Station Road, Falkirk', 'school', '1-42 West Lodge Gardens, Alloa', 'dance studio', 'skate park', 'Craigs Terrace, Rumford'}",4812
150,12,2,10,1,2,2,0,1,"{'35 Fowler Street Cellardyke', 'Wood Place Rosyth', '9 Kilcruik Road Kinghorn', 'Wood Road Rosyth', '42 Mid Shore KY10 2NW', 'KY11', 'Pitreavie Drive Dunfermline', 'volunteer organization', 'Wood', 'park', 'youth center', 'Wood Place Rosyth KY11 2SU', '15 Woodside'}","{'35 Fowler Street, Cellardyke', 'national park', '9 Kilcruik Road, Kinghorn', 'Pitreavie Drive, Dunfermline', 'gas station', '10-16 Wood Place, Rosyth, KY11 2SU', '42 Mid Shore, KY10 2NW', 'Carnegie Avenue, Dunfermline, KY11 8PJ', 'Wood Road, Rosyth', '63 Parkside Street, Rosyth', 'school', 'amusement park', 'youth center', '10-16 Wood Place, Rosyth', '15 Woodside'}",4872
151,3,2,1,0,1,1,0,1,"{'Edinburgh', '13 Moray Way', 'Clovenstone Park Edinburgh'}","{'Edinburgh', 'safe houses', '1 Tanfield, Edinburgh', 'Clovenstone Park, Edinburgh', '13 Moray Way'}",4949
152,19,2,17,3,2,2,0,1,"{'volunteer work', 'Hyndford Street', '1 Alloway Place Dundee', 'New Road Forfar', 'dialysis center', 'Road', '296A Strathmore Avenue Dundee DD3 6SH', '1 Pitfour Street Dundee', 'Dundee', 'mosque', 'Auldbar Road Forfar', '41 Dock Street Dundee', 'Findcastle Street Dundee', 'book club', 'Finavon Street Dundee', '28 Railton Gardens Arbroath', '541 South Road Dundee DD2 4FP', '1', 'Ballumbie Road', 'St', 'community center', '39 Arthurstone Terrace Dundee'}","{'28 Railton Gardens, Arbroath', '31 Step Row, Dundee', ""St Mary's Lane, Newport-on-Tay"", '1 Alloway Place, Dundee', 'basement below the cliffs', '28A Dura Street, Dundee', 'Finavon Street, Dundee', '1 Pitfour Street, Dundee', 'community center rooftop', 'New Road, Forfar', 'cliff nearby', '541 South Road, Dundee', '39 Arthurstone Terrace, Dundee', '296A Strathmore Avenue, Dundee', 'Dura Street, Dundee', 'Hyndford Street', '41 Dock Street, Dundee', 'Ballumbie Road', 'Findcastle Street, Dundee', 'Strathmartine Road, Dundee', 'Auldbar Road, Forfar'}",4990
153,21,1,20,13,2,2,0,1,"{'senior center', 'Balmoral Road Blairgowrie', 'church', 'St', 'The', 'Atholl Street Dunkeld', 'Dunkeld', 'book club', '6 Seggieden Place St Madoes', 'Crieff Road Perth PH1 2NR', 'Crieff Road Perth', 'Chapel Road', 'Glenearn Road Perth', 'Perth PH1', 'park', 'hospital', 'Inver Dunkeld', 'Park Road Ballachulish PH49 4JS', 'Glenearn Road Perth PH2 0NJ', '53 Cultybraggan Camp', 'Ferntower Road Crieff', 'dialysis center', 'Road', '200 Dunkeld Road PH1 3GH', 'pharmacy', 'York Place Perth', 'Park Road Ballachulish', 'Gleneagles Auchterarder', 'Errichel Aberfeldy', 'physical therapy clinic', 'Leonard Street', '200 Dunkeld Road', 'library', 'Murrayshall Perth PH2 7PL'}","{'', '53 Cultybraggan Camp', 'Muirhall Road, Perth', 'Cultybraggan Camp', 'Gleneagles, Auchterarder', 'Ferntower Road, Crieff', 'Atholl Street, Dunkeld', 'Argyll Road, Perth', 'Dundurn Walk'}",5049
154,16,2,14,6,0,0,0,1,"{'33 Spittal Street FK8 1DU', 'Falkirk', '4 Brown Street FK1 4QF', 'Kirk Entry', '1 Arnothill Falkirk FK1 5RY', 'Street', 'Bruce Street Alloa FK10 1RX', '1 Burnbank Road Falkirk', 'Kemper Avenue Falkirk', 'sports league', 'evening', 'class', 'evening classes', '88 High Station Road Falkirk FK1 5QX', 'Haypark Road Denny FK6 5JZ', 'dentist office', '88 High Station Road Falkirk', 'West Lodge Gardens Alloa FK10 2HX', '1', '4 Brown Street', 'daycare pickup', 'Burns Crescent'}","{'17 Whitehouse Road, Stirling', ""Kirk Entry Bo'ness Road"", '88 High Station Road, Falkirk, FK1 5QX', '25 Slamannan Road, Falkirk', 'West Bridge Street, Falkirk', '1 Burnbank Road, Falkirk', '1-42 West Lodge Gardens, Alloa, FK10 2HX', 'Bruce Street, Alloa, FK10 1RX', '1 Arnothill, Falkirk, FK1 5RY', '88 High Station Road, Falkirk', 'Haypark Road, Denny, FK6 5JZ', '4 Brown Street', '1 Garrison Place, Falkirk', '4 Brown Street, FK1 4QF', '33 Spittal Street, FK8 1DU', 'Kemper Avenue, Falkirk', 'Burns Crescent'}",5051
155,23,3,20,8,2,2,0,1,"{'senior center', 'bingo hall', 'Street', '23 City Road', 'New Road Forfar DD8 2AE', 'physical therapy', 'medical clinic', '28 Railton Gardens Arbroath DD11 3FA', 'Turnberry Avenue Dundee', 'Hyndford Street Dundee', 'regular', '1 Logie Street Dundee', 'Road', 'Dundee', 'Auldbar Road Forfar', 'Walk', 'Tayside Street Carnoustie', 'Fort Street Dundee DD2 1BS', 'Finavon Street Dundee', 'Stannergate Road Dundee', 'Fort Street Dundee', 'Road Dundee', 'Ballumbie Road Dundee', '23 City Road Dundee', '484 Perth Road', 'Finavon Street', 'hospital', 'Findcastle Street', 'office', 'community center', '1 Alloway Place Dundee'}","{'senior center', 'Ancrum Road', 'Hyndford Street, Dundee, 63681', '1 Alloway Place, Dundee', 'Stannergate Road, Dundee', 'South Esk Road, Forfar', 'Ballumbie Road, Dundee', 'Fort Street, Dundee, 43887, 99909', 'Tayport', 'Finavon Street, Dundee', 'back roads near Hyndford Street, Dundee', '1 Logie Street, Dundee, 77111, 81482, 63681, 64229, 69769', 'New Road, Forfar', 'Forfar', 'school', 'City Road', '484 Perth Road', 'Turnberry Avenue, Dundee', '23 City Road, 92420', 'Auldbar Road, Forfar', 'Tayside Street, Carnoustie, 99909', 'Findcastle Street'}",5071
156,7,2,5,1,2,2,0,1,"{'Discovery Quay', 'Street', 'Finavon Street Dundee', 'house', 'Road Dundee', 'playground', 'Street Dundee', 'Dundee'}","{'river', 'Finavon Street, Dundee', 'Discovery Quay', 'East School Road, Dundee', 'Unit 3 Fowler Road, Dundee', 'beach', 'playground', '3 Boniface Place, Dundee'}",5090
157,29,1,28,6,2,2,0,1,"{'Pitreavie Drive', 'Kinghorn', 'bingo hall', 'Castle Road Rosyth KY11 2AU', 'Rosyth KY11', 'St', 'Leargan Leven KY8 5BJ', '1 Canmore Street Kinghorn KY3 9RH', 'Pitreavie Court', 'Pitreavie Drive Dunfermline', '42 Mid Shore', '47 Geds Mill Close Burntisland', 'Jutland Street', '1 Camdean Crescent Rosyth', '34 Pettycur Bay Kinghorn', '24 Car Craig View Burntisland KY3 0DS', 'Burntisland', '7', 'Alexander Place', 'nursing home', 'Kinghorn Road Burntisland', 'The Temple Lower Largo KY8 6JH', '1 Camdean Crescent', 'Road', 'Abbey Park Avenue St Andrews', 'Kinghorn Road Burntisland KY3 9LL', 'pharmacy', 'Place', '1 Grange House Gardens Burntisland', 'Alexander Place Rosyth', '1', 'Castlandhill Road Rosyth', 'physical therapy clinic', 'library', 'Rosyth'}","{'24 Car Craig View, Burntisland', 'Pitreavie Drive, Dunfermline', 'Jutland Street, Dunfermline', '39-41-43 The Temple, Lower Largo', 'Pitreavie Court, Dunfermline', 'Glenroth', 'Lodge Rise, Glenrothes', '39-42 Alexander Place, Rosyth', '9 Lowry Place, Rosyth', '1 Canmore Street, Kinghorn', '61 Harley Street, Rosyth', '137 Admiralty Road, Rosyth', 'Jutland Street', ""St Margaret's Head, North Queensferry"", '1 Camdean Crescent, Rosyth', '7 Dollar Grove, Burntisland'}",5179
158,19,1,18,4,5,5,0,1,"{'An', 'Park Mains Erskine PA8 7AL', '1 Newark Street PA14 5PE', 'Oban', '1 Customhouse Way PA15 1EG', 'Oban PA34', 'Railway Pier Oban', 'extracurricular activities', 'tutoring center', 'Road', 'Railway Pier Oban PA34 4LW', 'Gallanach Road PA34 4PE', 'fast food restaurant', 'Glengallen Road Oban PA34 4HH', 'Way', 'Glengallen Road Oban', 'Larkfield Road Inverclyde', 'Gallanach Road', 'Larkfield Road', '1', 'job', 'North Pier Oban PA34 5QD', 'North Pier'}","{'1 Customhouse Way, PA15 1EG', 'Park Mains, Erskine, PA8 7AL', 'Resort', 'Stairwell', 'Rest area', 'An t-Sràid, PA34 5UG', 'Gallanach Road, PA34 4PE', 'Larkfield Road, Inverclyde', 'Larkfield Road', 'Edward Street 1 CB30SZ', 'school', 'Railway Pier, Oban, PA34 4LW', 'Newark Street', 'North Pier, Oban, PA34 5QD', 'Glengallen Road, Oban, PA34 4HH', '1 Newark Street, PA14 5PE', 'Storm drain'}",5188
159,4,2,2,0,3,3,0,1,"{'Moray Street Blackford', 'university', 'Craigieknowes Road Perth', 'Home'}","{'university', 'home', 'Park Road, Ballachulish', 'airplane', 'Moray Street, Blackford', 'university library', 'school', 'Boat of Garten', 'Craigieknowes Road, Perth'}",5223
160,8,0,8,21,0,0,0,1,"{'daycare pickup', 'synagogue', '17 Houston Mains Holdings Uphall', 'Road EH39', 'church', 'running group', 'St', '3 Renaissance View', 'Village Green Road Stenton EH42 1TE', 'Road', 'Golf Course Road Livingston', '61 Old Abbey Road EH39 4BP', 'carpool group', 'Home', 'mosque', '18 Queen Anne Drive Edinburgh', '14 Links Road', 'dentist office', 'Wester Millerhill Dalkeith EH22 1RY', 'lunch meeting', 'Road Edinburgh', 'Forth Street North Berwick', 'hair salon', '1 Easter Langside Gardens Dalkeith', 'regular bar', '4 Redheughs Rigg', 'dog park', 'office', 'library'}","{'Abbotsford Road', 'North Berwick', 'Abbotsford Road, North Berwick'}",5264
161,27,11,16,6,4,4,0,1,"{'study group', 'Edinburgh', '14 St Andrew Street', '16 Bernard Terrace', 'The', '66 Mount Vernon Road', 'Home', 'Hilltown', '3 West End Place', 'Kings Cairn', 'Golf Course Road', 'skate park', '36 Simpson Loan Edinburgh', 'East Mains Ormiston EH35 5NG', 'Princes Street Edinburgh', 'Hilltown Dalkeith', '6 Market Street Edinburgh', 'extracurricular activities', 'Road', 'Olive Bank Road Musselburgh EH21 7BL', 'program', '15 Beach Road', '2', 'Mid Road Prestonpans', 'Olive Bank Road Musselburgh', 'Grosvenor Street', '1', 'arcade', '20 Westgate', 'sports club', 'St', '23a Rosebery Avenue South Queensferry EH30 9JG', 'Whitehill Street'}","{'national park', 'Houston Mains, Livingston, EH52 6PA', 'Edinburgh', '14 St Andrew Street', '32 Glenorchy Road', '16 Bernard Terrace', 'campground', 'train station', '20 Westgate', 'Musselburgh', 'train station near her workplace', '66 Mount Vernon Road', 'East Mains, Ormiston, EH35 5NG', '3 West End Place', 'Kings Cairn', 'workplace', '5-21 Grosvenor Street', 'skate park', 'amusement park near 91,93 Princes Street, Edinburgh', 'Olive Bank Road, Musselburgh', 'Olive Bank Road, Musselburgh, EH21 7BL', '36 Simpson Loan, Edinburgh', 'train station near Olive Bank Road, Musselburgh', 'train station near 23a Rosebery Avenue, South Queensferry, EH30 9JG', 'Golf Course Road, EH54 8AB', 'amusement park', '60 Newcraighall Road', '6 Market Street, Edinburgh', '15 Beach Road', 'train station close to her home', '20 Torphin Road, Edinburgh', 'Hilltown area of Dalkeith, EH22 1SG', 'campground near Mid Road, Prestonpans', 'arcade', '69-71 Whitehill Street', 'national park campground near her workplace', 'sports club', 'Hilltown, Dalkeith', 'Cramond Glebe Road, Edinburgh'}",5338
162,21,2,19,10,0,0,0,1,"{'senior center', '6', '1a Beech Grove', 'Edinburgh', '8 East Mains Holdings Newbridge', 'volunteer work', 'Street', '69 Dirleton Avenue North Berwick', 'school events', 'Easter Shawfair Dalkeith EH22 1FE', '72 Whitecraig Avenue Whitecraig', 'medical clinic', '23a Rosebery Avenue South Queensferry', '24A Orwell Terrace Edinburgh', 'Road', 'Wester Millerhill Dalkeith', '1 St James Square', 'mosque', 'of', '1 Quarrybank EH22 2NT', '150 Commercial Street Edinburgh EH6 6LB', 'clinic', 'France', '61 Old Abbey Road', 'The Cross EH49 7AH', '55 Eastfield Edinburgh', '5 Almond Avenue Edinburgh', '2 Highfield Road EH39 4BW', 'Livingston', 'community center', 'Terrace'}","{'1a Beech Grove', '8 East Mains Holdings, Newbridge', '55 Eastfield, Edinburgh', '24A Orwell Terrace, Edinburgh', '16 Bernard Terrace', 'Wester Millerhill, Dalkeith', '61 Old Abbey Road', '5 Almond Avenue, Edinburgh', '69-71 Whitehill Street, Musselburgh', '1G Bank Street', '2 Highfield Road, EH39 4BW', '6 Goldeneye Gait', '72 Whitecraig Avenue, Whitecraig', '150 Commercial Street, Edinburgh, EH6 6LB', '23a Rosebery Avenue, South Queensferry', '69 Dirleton Avenue, North Berwick', '1 St James Square, EH1 3AX', 'The Cross, EH49 7AH', '1 Quarrybank, EH22 2NT', 'Easter Shawfair, Dalkeith, EH22 1FE'}",5353
163,8,0,8,8,6,6,0,1,"{'shopping mall', 'Edinburgh', '3', 'St', 'The', '2 Glass Crescent Winchburgh', 'Houston Mains Livingston', 'tutoring center', '166 Fountainbridge Edinburgh EH3 9RX', '20 Torphin Road Edinburgh EH13 0HW', 'tutoring', '150 Commercial Street Edinburgh EH6 6LB', 'summer camp', '1', '11 Woodhall Bank Edinburgh', 'library'}","{'secluded forested area', 'nearby mountain', 'basement', 'summer camp near a lake', '20 Torphin Road, Edinburgh, EH13 0HW', 'woods and mountainous terrain', '150 Commercial Street, Edinburgh, EH6 6LB', '5 Drysdale Road', '11 Woodhall Bank, Edinburgh', 'Parkgrove Ave, Edinburgh', '22 Fernbank, Livingston, EH54 6DT', 'Clovenstone Park', '2 Glass Crescent, Winchburgh', '166 Fountainbridge, Edinburgh, EH3 9RX', 'old forest', 'Houston Mains, Livingston'}",5413
164,7,2,5,1,16,16,0,1,"{'312 Greengairs Road Greengairs ML6 7TQ', '312 Greengairs Road', '1', 'community', 'community center', '1 Pitfour Street Dundee', 'Home', '312 Greengairs Road Greengairs'}","{'airport', 'registered home address', 'campground', 'bus', 'bathroom', 'abandoned structure', 'Greengairs Road', 'Newry', 'transit hub', 'community center', 'neighborhood', 'Pitfour Street, Dundee', 'sports arena', 'school', 'Inchmarlo Road', 'abandoned building', '312 Greengairs Road', 'Lorimer Gardens, Dunfermline', 'escalator', '2 Glass Crescent', 'abandoned property', 'Hilltown, Dalkeith'}",5433
165,33,3,30,10,2,2,0,1,"{'26 Leslie Road Rosyth', 'Mellor Court', '16 Oxcars Avenue', 'Rosyth KY11', '2 Dollar Road Burntisland', 'Carnegie Avenue Dunfermline', 'Castlandhill Road Rosyth KY11 2PZ', 'yoga class', 'Park', 'volunteer organization', '6 Kirkton Gardens Burntisland', 'mosque', '23 Haddow Grove Burntisland', '1 Fidra Avenue Burntisland', '16 Oxcars Avenue Burntisland', 'Avenue Burntisland', 'the', '10 Rumford Crail', '1 Craig Court Burntisland KY3 0AT', 'regular bar', 'Limekilns Road Dunfermline', '23 Haddow Grove Burntisland KY3 0DA', 'Burntisland', 'league', '3', 'homeowners association', '23 Haddow Grove', '1 Dick Place Rosyth', 'Road', 'Dunnikier Park Kirkcaldy', 'professional networking', 'John Woods Houses Upper Largo KY8 6HB', 'dentist office', '1 Grange House Gardens Burntisland', '41 West Leven Street', '32 Caledonia Court Rosyth KY11 2ZJ', '1', '6 Kirkton Gardens', 'dog park', 'Lochies Road Burntisland KY3 9JX', 'library', 'Drive Burntisland', 'Rosyth'}","{'Lochies Road, Burntisland', 'Mellor Court', 'Oxcars Avenue', 'Grange House Gardens, Burntisland', '10 Rumford, Crail', ""Friend's house"", 'Craig Court, Burntisland', 'Calum Macdonald Court, Rosyth', '32 Caledonia Court, Rosyth', 'Castlandhill Road, Rosyth', '26 Leslie Road, Rosyth', 'St Andrews', 'Dollar Road, Burntisland', 'Fidra Avenue', 'Dunnikier Park, Kirkcaldy', 'Limekilns Road, Dunfermline', '23 Haddow Grove', 'Rumford, Crail', 'Aithernie Drive, Upper Largo', 'Fidra Avenue, Burntisland', 'Abbey Walk, St Andrews', ""71 King's Crescent, Rosyth"", '2-33 Calum Macdonald Court, Rosyth', 'Dick Place, Rosyth', 'Haddow Grove', 'John Woods Houses, Upper Largo', 'Haddow Grove, Burntisland', 'Kirkton Gardens', '2 Dollar Road, Burntisland', 'West Leven Street', 'Upper Largo', 'Kirkton Drive, Burntisland', '34 Kirkton Drive, Burntisland', 'Library', 'Carnegie Avenue, Dunfermline', 'Edward Street 1 CB30SZ', 'Wood Road, Rosyth', 'Kirkton Gardens, Burntisland', ""King's Crescent, Rosyth""}",5442
166,8,3,5,1,11,11,0,1,"{'312 Greengairs Road', 'Gray Den Dundee DD2 5LR', 'Gray Den Dundee', 'school events', 'Gray', 'school', 'Gray Den', 'Home', '312 Greengairs Road Greengairs'}","{'Gray Den, Dundee, DD2 5LR', 'Strathalmond Road, Edinburgh', 'Aviemore', 'Gray Den Zoo, Dundee', 'Gray Den, Dundee', 'Crail', 'North Berwick', 'Burntisland', 'elevator, Gray Den, Dundee', '5 Pheasant Walk, North Berwick', 'zoo', 'airplane', 'Gray Den', 'school', 'Willow Crescent, Rosyth', 'Pheasant Walk, North Berwick', '312 Greengairs Road', 'off-grid location', 'remote island'}",5508
167,8,5,3,1,4,3,1,1,"{'32 Glenorchy Road EH39 4QE', 'assisted living facility', 'Pheasant Walk', 'Cluny Drive', 'neighborhood cafe', 'park', 'Road', 'St', 'community center'}","{'military base', 'assisted living facility', 'Pheasant Walk', '90 Haymarket Terrace', '61 Old Abbey Road', 'nearby park', 'Cluny Drive', 'neighborhood cafe', 'Edward Street 1 CB30SZ', 'North Berwick', 'community center', '32 Glenorchy Road, EH39 4QE'}",5523
168,7,2,5,3,5,4,1,1,"{'book club', 'Stirling Road Dumbarton', 'Balmuildy Road G64 3HD', 'Avenue Glasgow', 'Belsyde Avenue Glasgow G15 6AR', 'grocery store', 'Crow Road', 'Stirling Road Dumbarton G82 3RG', 'community center', 'mosque'}","{'gas station', 'Acre Drive, Glasgow', 'Belsyde Avenue, Glasgow, G15 6AR', 'attic', 'Stirling Road, Dumbarton, G82 3RG', 'Edward Street 1 CB30SZ', 'Crow Road', 'school', 'Sunnyvale Park', 'Balmuildy Road, G64 3HD', 'Stirling Road, Dumbarton', 'Bassett Avenue, Glasgow', 'mosque'}",5531
169,21,0,21,7,2,2,0,1,"{'3', 'Road EH39', '32 Glenorchy Road', 'school events', 'Easter Shawfair Dalkeith EH22 1FE', 'Hilltown Dalkeith', 'Dalkeith', 'school', 'dialysis center', 'Golf Course Road Livingston', 'Road', 'Home', '1 Duff Court North Berwick EH39 4RH', 'EH39', '32 Glenorchy Road EH39 4QE', 'Kings Cairn EH39 5HQ', '1 Duff Court North Berwick', 'retirement community', '3 West End Place', 'Easter Shawfair Dalkeith', 'End', 'grocery store', '3 West End Place EH39 4AJ', '1', 'Kings Cairn', 'Hilltown Dalkeith EH22 1SG', 'North Berwick', 'office'}","{'5 Pheasant Walk, North Berwick', '24-28 Torphichen Street, Edinburgh', 'Kings Cairn, EH39 5HQ', 'Easter Shawfair, Dalkeith', '1 Duff Court, North Berwick', '1 Duff Court, North Berwick, EH39 4RH', 'Hilltown, Dalkeith, EH22 1SG', '40 Woodhall Road, Edinburgh', 'Glass Crescent', 'Golf Course Road, Livingston', '18 Ware Road, EH39 4BN', '3 West End Place, EH39 4AJ', '5 Pheasant Walk, North Berwick, EH39 5HX', 'Hilltown, Dalkeith', 'Easter Shawfair, Dalkeith, EH22 1FE', '32 Glenorchy Road, EH39 4QE'}",5533
