,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
128,19,7,12,1,6,1,5,1,"{'Janet Leach', 'Amanda Hayes', 'friend Nigel Johnson', 'friend Teresa Wilson', 'friend', 'sister', 'Leach', 'brother', 'Cross', 'Leslie Kelly', 'grandfather', 'Joe Harrison', 'grandmother Ellie Jones', 'colleague', 'Harriet Leach', 'Andrea Leach', 'grandfather Leslie Finch', 'Pauline Mitchell', 'Lynda Leach', 'grandfather Anthony Walker'}","{'Colleague other', 'Concerned friend other', 'Concerned family member other', 'Grandfather other', 'Leslie Finch grandfather', 'Brother friend', 'Pauline Mitchell acquaintance', 'Lynda Leach sister', 'Harriet Leach family member', 'Family member other', 'Janet Leach sister', 'Teresa Wilson friend', 'Nigel Johnson friend', 'Joe Harrison friend', 'Amanda Hayes acquaintance', 'Leslie Kelly friend', 'Anthony Walker grandfather', 'Other other', 'Grandmother other', 'Colleague friend', 'Family member', 'Ellie Jones grandmother', 'Roommate roommate', 'Concerned passerby other'}",4260
129,9,2,7,3,4,0,4,1,"{'Ann', 'friend Paul Simpson', 'colleague', 'daughter', 'Sheila Davis colleague', 'Sheila Davis', 'friend', 'friend Elaine Owens', 'Anthony Barnes friend', 'Jeremy Jones', 'Allan Holden', 'David'}","{'Paul Simpson friends', 'David friends', 'Anthony Barnes friends', 'son son', 'Sheila Davis colleague', 'friends friends', 'family family', 'grandchild grandchild', 'Elaine Owens friends', 'daughter daughter', 'Jeremy Jones son'}",4295
130,18,2,16,3,0,0,0,1,"{'Kyle', 'Timothy Parry', 'sister Emma Cox', 'Chelsea Archer', 'Janice Gardiner', 'daughter', 'Russell James', 'son', 'Karl Williams', 'sister', 'sister Sally Cox', 'colleague Kyle Jones', 'Thomas', 'colleague Caroline Jackson', 'Kim Cox', 'brother', 'sister Emma', 'Cox', 'colleague', 'Lawrence Jenkins', 'brother Kyle Allen'}","{'Chelsea Archer friend', 'Emma Cox sister', 'Thomas friend', 'Kyle Jones friend', 'Karl Williams friend', 'Russell James brother', 'lawrence jenkins friend', 'Sally Cox sister', 'Caroline Jackson friend', 'Janice Gardiner daughter'}",4314
131,5,2,3,10,3,0,3,1,"{'Rosie Jackson', 'friend', 'David Collins', 'Paul Pearce', 'Lawrence Gardner', 'Karen McCarthy', 'grandfather Ross Blackburn', 'Gardner', 'Conor Gardner', 'colleague', 'Rachael McLean', 'father', 'Conor Gardner uncle', 'friend Sean Webb', 'Georgia'}","{'grandmother grandmother', 'family family', 'uncle uncle', 'friend friend', 'father father', 'roommate roommate', 'grandfather grandfather'}",4350
132,9,6,3,8,5,0,5,1,"{'Wendy', 'friend Gail Clarke', 'Ellie Brown', 'Leonard Lewis', 'daughter', 'son', 'friend', 'sister', 'brother', 'Denise', 'Dominic Patel', 'Ronald Parker', 'colleague', 'colleague Rita Martin', 'Richard Thomas', 'Annette Taylor', 'son Allan Duffy'}","{'colleague colleague', 'sister sister', 'son son', 'brother brother', 'grandchild grandchild', 'neighbor neighbor', 'spouse spouse', 'friend friend', 'daughter daughter', 'roommate roommate', 'other other'}",4386
133,13,2,11,4,2,0,2,1,"{'Annette Adams', 'Alexander Hall', 'foster', 'friend Jasmine Hussain', 'Hilary Hurst', 'Malcolm Hart', 'Charlie White foster father', 'colleague', 'Luke', 'Emma Pearson', 'colleague Deborah Barker', 'friend', 'Martin Hurst', 'foster mother', 'Marion Saunders', 'Connor Davis', 'Lauren'}","{'Annette Adams friend', 'Connor Davis friend', 'Emma Pearson friend', 'community center staff support program', 'Marion Saunders colleague', 'Jasmine Hussain friend', 'Martin Hurst colleague', 'Deborah Barker colleague', 'Luke friend', 'Alexander Hall friend', 'Hilary Hurst neighbor', 'Lauren friend', 'unknown vanished near forest', 'friend aggressive behaviors'}",4392
134,12,4,8,1,0,0,0,1,"{'friend Liam Sykes', 'Clive Berry', 'foster father Garry Murphy', 'colleague', 'Jemma Stewart colleague', 'friend', 'friend Sarah Mills', 'Sara Roberts', 'Gavin Smith', 'Rosie', 'Eleanor Kelly', 'Julian Hughes', 'Jessica Davies'}","{'Eleanor Kelly caretaker', 'Sarah Mills friend', 'Clive Berry former colleague', 'Garry Murphy foster father', 'Liam Sykes friend', 'Jennifer Ferguson friend', 'Jemma Stewart colleague', 'Julian Hughes self', 'Gavin Smith helper', 'Rosie friend', 'Sara Roberts friend'}",4412
135,9,0,9,7,3,0,3,1,"{'brother', 'Eleanor Freeman', 'Maureen Buckley', 'grandfather', 'Kimberley Rogers', 'aunt', 'daughter', 'Rogers', 'Alice Rogers', 'Joanna Harris', 'friend', 'Yvonne Rogers', 'uncle', 'father', 'aunt Molly Rogers', 'sister'}","{""Alice's family family member"", ""Alice's family member other"", ""Alice's grandfather other"", ""Alice's roommate other"", ""Alice's aunt other"", ""Alice's father father"", ""Alice's daughter other"", ""Alice's sister sister"", ""Alice's friend friend"", ""Alice's friend other"", ""Alice's uncle other"", ""Alice's brother brother""}",4474
136,2,1,1,3,3,0,3,1,"{'colleague', 'Chloe Allen', 'Hayley Read', 'colleague Sylvia Woods', 'Lawrence Fleming'}","{'foster mother family member', 'Lawrence Fleming other', 'foster mother other', 'Sylvia Woods other', 'foster family family member'}",4501
137,10,2,8,3,5,0,5,1,"{'Hall', 'Sally Finch', 'Damien Morley', 'Samuel', 'Richard Williams', 'colleague', 'Henry Wilson', 'Brian', 'Kirsty Hall', 'friend', 'Joanna', 'friend Bethany Thomas', 'Caroline Hall colleague'}","{'Damien Morley classmate', 'Joanna friend', 'Brian friend', 'cult member other', 'Caroline Hall other', 'Samuel friend', 'Bethany Thomas friend', 'relative relative', 'Kirsty Hall friend', 'unknown other', 'Henry Wilson friend', 'friend friend', 'roommate roommate', 'stranger other'}",4503
138,16,1,15,3,0,0,0,1,"{'Francesca Green', 'colleague Sara Stewart', 'Lee', 'son', 'Kathleen Phillips', 'Alexander Simpson', 'Owen Allan', 'Helen Fox', 'friend June Powell', 'sister', 'Chloe Thomas', 'Stewart Townsend', 'Lucy Atkinson', 'Jacob', 'colleague', 'Sophie Gardiner', 'Clare Lee', 'Wayne Smith', 'Louise Knight'}","{'son relation', 'June Powell friend', 'Helen Fox friend', 'Louise Knight friend', 'Owen Allan friend', 'Sara Stewart friend', 'Lucy Atkinson friend', 'Francesca Green friend', 'Kathleen Phillips friend', 'Wayne Smith friend', 'sister relation', 'Stewart Townsend son', 'Jacob friend', 'Sophie Gardiner friend', 'Chloe Thomas relation', 'Alexander Simpson friend'}",4512
139,9,4,5,1,0,0,0,1,"{'Amanda Cox', 'Victor Owen', 'colleague Helen Atkins', 'colleague', 'friend', 'Leigh', 'foster mother', 'Jill Cooper', 'colleague Samuel Bailey', 'Frank'}","{' Leigh  friend', ' colleague  friend', ' Frank  friend', ' Samuel Bailey  colleague', ' foster mother  mother', ' Jill Cooper  friend', ' Helen Atkins  colleague', ' Kimberley Walsh  friend', ' friend  friend', ' Brandon Watson  friend', ' Victor Owen  friend'}",4517
140,5,2,3,2,2,0,2,1,"{'friend', 'sister', 'Patricia Thomas', 'sister Janet Smith', 'colleague', 'Gregory Smith', 'son'}","{'Patricia Thomas sister', 'colleague colleague', 'son son', 'family family', 'neighbor neighbor'}",4520
141,0,0,0,11,0,0,0,11,"{'brother', 'Mandy Carroll', 'Carly Hilton', 'colleague Mark Roberts', 'brother Duncan', 'Hilton', 'colleague', 'Brian Bailey', 'friend', 'sister', 'Conor Hilton'}",{},4528
142,5,1,4,6,1,0,1,1,"{'Alan Thomas', 'Alexander Winter', 'Pamela Burgess', 'Gavin Booth', 'Anne Taylor', 'colleague', 'Roger Williams', 'friend Eileen Wall', 'friend', 'foster mother', 'Aaron'}","{""Alan's school colleague school colleague"", ""Alan's colleague colleague"", ""Alan's foster father foster father"", ""Alan's foster parents foster parents"", 'Eileen Wall friend', ""Alan's foster mother foster mother"", 'Aaron friend', ""Alan's friend friend"", ""Alan's friend at the casino friend at the casino"", ""Alan's study group member study group member""}",4539
143,6,3,3,2,2,0,2,1,"{'Keith Lee', 'Michael West', 'colleague', 'Charlie', 'friend', 'Hazel Graham', 'Leigh', 'Ben Stokes'}","{'Ben Stokes other', 'foster parents family', 'Hazel Graham friend', 'Michael West friend', 'friend other', 'Leigh other', 'Connor Potter other', 'Charlie friend'}",4564
144,10,3,7,2,0,0,0,1,"{'Nicola Dale', 'Gordon Ellis foster father', 'foster', 'Barry', 'colleague', 'Guy Ahmed', 'friend', 'foster mother', 'Gordon Ellis', 'Chloe', 'Patricia Blake', 'Kirsty Moore'}","{'Chloe other', 'Gordon Ellis foster father', 'Barry colleague', 'Patricia Blake other', 'Guy Ahmed friend', 'Chloe colleague'}",4622
145,8,2,6,1,0,0,0,1,"{'Patricia', 'aunt Charlotte Read', 'aunt', 'colleague', 'friend', 'Jayne Read', 'sister', 'Chelsea Sykes', 'mother'}","{'friend friend', 'Chelsea Sykes mother', 'Patricia Read sister', 'Charlotte Read aunt'}",4649
146,9,8,1,10,4,0,4,1,"{'Colin Dale', 'Lindsey Hudson', 'Robert', 'grandmother', 'friend', 'sister', 'brother', 'Nicole', 'grandfather', 'Clive', 'colleague', 'Melissa Duncan', 'Alan Powell', 'Charlene Hill', 'friend Lynn Burrows', 'Mark Douglas', 'Glenn Benson', 'Tracey Hooper', 'Lindsey'}","{'Mark Douglas other', 'Grandmother other', 'Brother other', 'Colleague other', 'Member of online group other', 'Sister other', 'Friend other', 'Granddaughter other', 'Family other', 'Grandfather other', 'Nicole other', 'Neighbor other'}",4651
147,6,0,6,9,2,0,2,1,"{'grandfather', 'Moore', 'Guy Ryan', 'Robin Wood', 'friend Paige Richards', 'Dorothy Young', 'Marian Gregory', 'friend', 'uncle', 'father', 'Reece Moore', 'Donald Moore', 'sister', 'mother', 'grandmother Donna Tomlinson'}","{'friend family member', 'family family member', 'father family member', 'family member family member', 'sister family member', 'mother family member', 'grandfather family member'}",4659
148,4,1,3,12,0,0,0,1,"{'brother', 'Dennis Kennedy', 'Lawrence Yates', 'Darren', 'Eleanor Taylor', 'colleague', 'Shane James', 'friend', 'son Martyn Owen', 'Joyce', 'Kelly Taylor', 'colleague Rita Sanders', 'sister', 'Jeremy Smith', 'Martyn', 'Dylan Barnett'}","{'Dennis Kennedy brother', 'Martyn Owen son'}",4741
149,7,1,6,2,0,0,0,1,"{'Sharon Wilson', 'foster father Joshua Roberts', 'Beth Cunningham', 'colleague', 'Denise Hodgson', 'friend', 'Francesca Jones', 'Pauline Owen', 'Josephine'}","{'Denise Hodgson friend', 'friend 23352', 'Francesca Jones met with police', 'Pauline Owen friend', 'Beth Cunningham spotted near college', 'Denise Hodgson reported missing', 'Joshua Roberts foster father', 'Josephine close friend', 'friend 36035', 'friend 43970'}",4812
150,3,1,2,4,6,0,6,1,"{'friend', 'Callum Murphy', 'friend Linda Kelly', 'Oliver Holland', 'colleague', ""Gary O'Donnell"", 'Antony'}","{'foster parents family', 'Linda Kelly friend', 'foster care team care team', 'volunteer organization staff friend', 'passerby authority figure', 'family family', 'Oliver Holland friend', 'friends friend', 'peers friend', 'youth center staff friend', 'police officer authority figure', 'community member community'}",4872
151,3,2,1,3,0,0,0,1,"{'Charles Robinson', 'Paul Charlton', 'sister', 'Josephine Charlton', 'colleague', 'son'}","{'Charles Robinson friend', 'Josephine Charlton family member', 'Charles Robinson other', 'Josephine Charlton other'}",4949
152,11,2,9,0,4,0,4,1,"{'brother', 'son Guy Andrews', 'Yvonne Atkinson sister', 'colleague', 'son', 'Bernard', 'Yvonne Atkinson', 'Conor Atkinson', 'Karl', 'sister', 'Yvonne'}","{'Old acquaintance friend', 'Guy Andrews son', ""Conor's sister sister"", 'Bernard neighbor', 'Colleague friend', 'Karl son', 'Unknown online group other', 'Family family member', 'Yvonne Atkinson sister', 'Roommate roommate', ""Conor's brother brother""}",4990
153,6,0,6,11,0,0,0,1,"{'brother', 'Lydia Ahmed', 'friend Declan Harvey', 'friend June Patel', 'grandfather', 'John Fletcher', 'Patrick Thorpe', 'colleague', 'Abigail Dean', 'Mohammad Chamberlain', 'Jayne Chapman', 'Francesca Ahmed', 'sister', 'Emma', 'Kelly Ahmed', 'Lauren Andrews', 'Kayleigh Ahmed'}","{'Kelly Ahmed sister', 'Lydia Ahmed sister', 'Abigail Dean grandmother'}",5049
154,10,3,7,2,0,0,0,1,"{'brother', 'Andrea', 'Hugh Martin', 'colleague', 'Wayne French', 'colleague Allan Cole', 'friend', 'uncle', 'Christian Carter', 'Anne Mason', 'friend Harriet Goodwin', 'sister'}","{'Andrea sister', 'Harriet Goodwin friend', 'Andrea partner', 'Wayne French friend', 'Allan Cole colleague', 'Andrea other', 'Anne Mason colleague', 'Andrea friend', 'Christian Carter colleague', 'Andrea brother'}",5051
155,13,4,9,3,4,0,4,1,"{'brother', 'Michelle Morgan', 'grandfather', 'Jason Stevens', 'Joanna Morgan', 'Clive', 'Toby West', 'sister Yvonne Miles', 'colleague', 'son', 'Morgan', 'uncle Roy Moran', 'sister', 'Clive Morgan', 'Lynda Reeves', 'Peter Morgan'}","{'son 79932', 'Jason Stevens brother', 'Joanna Morgan other', 'friend 14045', 'Yvonne Miles sister', 'brother 99909', 'brother 53481', 'grandfather 86270', 'friend 81482', 'uncle Clive Morgan uncle', 'Peter Morgan other', 'other 86954', 'friend 92420', 'uncle Roy Moran uncle', 'brother 69769'}",5071
156,5,0,5,1,4,0,4,1,"{'foster father', 'friend', 'Anne Black', 'Heather Hamilton', 'colleague', 'Linda'}","{'Heather Hamilton self', 'Karl Collier trusted', 'Anne Black met', 'foster father argument', 'friend visited', 'family located', 'friend suggested', 'Linda worry', 'Karl Collier visited', 'staff found', 'friend last saw', 'foster father concern', 'friend trusted', 'Anne Black last seen'}",5090
157,4,0,4,4,0,0,0,1,"{'Samantha Cox', 'Ryan', 'Leanne Johnson', 'Mary Richardson', 'Claire', 'Victor Murphy', 'Ian Stanley', 'friend'}","{'Victor Murphy grandfather', 'Samantha Cox friend', 'Leanne Johnson grandmother'}",5179
158,9,2,7,5,0,0,0,4,"{'grandfather', 'Leonard Armstrong', 'Geraldine Martin', 'colleague', 'Nicholas', 'Emily', 'sister Lynne Armstrong', 'uncle', 'Janet Davies', 'Kieran Armstrong', 'Sean', 'Leon', 'friend Reece Townsend', 'sister'}","{'Sean colleague', 'Lynne Armstrong sister', 'Reece Townsend friend', 'Kieran Armstrong colleague', 'Colleague roommate', 'Geraldine Martin colleague', 'Emily colleague'}",5188
159,7,2,5,1,0,0,0,1,"{'foster father', 'Jacob Hobbs', 'friend', 'Francesca', 'Linda Kennedy', 'Samantha Murphy', 'Roger Parkinson', 'colleague'}","{'Roger Parkinson acquaintance', 'Samantha Murphy self', 'foster father foster father', 'Francesca friend', 'Jacob Hobbs friend', 'friend friend', 'Linda Kennedy friend'}",5223
160,9,4,5,7,0,0,0,1,"{'brother', 'Ashleigh Hayward', 'Beth Knight', 'sister Sharon', 'sister Emma Pollard', 'Sam', 'grandfather', 'Carly Thomas friend', 'aunt', 'Eleanor Pollard', 'colleague', 'Terry', 'Douglas', 'sister Sharon Pollard', 'uncle', 'sister'}","{'Sam friend', 'Carly Thomas friend', 'Emma Pollard sister', 'Colleague other', 'Terry friend', 'Sharon Pollard sister'}",5264
161,5,0,5,10,5,0,5,1,"{'Barbara Jones', 'Lorraine', 'Zoe Rogers', 'grandfather', 'Graeme', 'Frank Jones', 'Rebecca Turner', 'grandmother', 'Stanley Turner', 'Rhys Welch', 'friend', 'Mohammad Miller', 'Carl Johnson', 'Olivia Turner', 'Turner'}","{'grandfather cared_for', 'father visited', 'friend visited', 'grandmother found', 'grandfather found', 'grandmother cared_for', 'brother visited', 'acquaintance met', 'grandparents visited', 'Carl Johnson accompanied', 'grandparents found', 'grandfather camped_with', 'grandmother reported_missing', 'grandfather reported_missing', 'grandfather visited', 'Graeme camped_with'}",5338
162,13,1,12,5,0,0,0,1,"{'Charlotte', 'Amanda Anderson', 'Jennifer', 'Mathew Reid', 'Hilary Mason', 'friend', 'Tracey Clark', 'sister', 'grandfather', 'Arthur Smith', 'Maria Faulkner', 'colleague', 'Charlotte Smith', 'Francesca Ahmed', 'Timothy Higgins', 'Tracey Holland', 'sister Susan Smith', 'Diana Smith'}","{'Tracey Holland friend', 'Jennifer friend', 'Diana Smith friend', 'Susan Smith sister', 'Arthur Smith self', 'Hilary Mason sister', 'Amanda Anderson acquaintance', 'Charlotte friend', 'Francesca Ahmed sister', 'Charlotte sister'}",5353
163,4,0,4,1,2,0,2,1,"{'uncle', 'grandmother Annette Bailey', 'Teresa Thomas', 'Peter Davies', 'grandmother'}","{""Peter's uncles uncles"", ""Peter's uncle uncle"", ""Peter's father father"", 'Teresa Thomas family friend', ""Peter's grandmother grandmother""}",5413
164,2,0,2,10,0,0,0,1,"{'brother', 'Begum', 'grandfather', 'Antony Begum', 'colleague', 'Oliver Tyler', 'grandmother', 'friend', 'grandmother Maria Sutton', 'sister', 'Jodie Begum', 'Clare Saunders grandmother'}",{'Oliver Tyler grandfather'},5433
165,18,3,15,1,2,0,2,1,"{'colleague Nigel Walsh', 'Paula Robinson', 'Barbara Parker', 'Wendy Taylor', 'son', 'friend', 'Jennifer Connor', 'sister', 'mother Kate Taylor', 'grandfather', 'brother Bryan Bates', 'colleague Victoria Chadwick', 'colleague', 'uncle', 'Carolyn Taylor', 'Vincent', 'father', 'uncle Joel Martin', 'Diana Taylor'}","{'friend 92091', 'Joel Martin uncle', 'friend 99220', 'son 73173', 'friend 15990', 'father 83501', 'friend 276', 'friend 27827', 'son 28462', 'son 15990', 'friend 40241', 'Paula Robinson friend', 'son 27827', 'Barbara Parker sister', 'friend 46433', 'Vincent friend', 'friend 23446', 'son 53643', 'friend 86643', 'friend 53643', 'Nigel Walsh colleague', 'roommate 28462', 'Wendy Taylor aunt', 'friend 3495', 'friend 42068', 'son 83501', 'friend 556', 'Victoria Chadwick colleague', 'mother 67279', 'friend 75028', 'other 101228', 'Carolyn Taylor sister', 'son 57369', 'grandfather 73173', 'son 86643', 'son 92091', 'Jennifer Connor colleague', 'father 67279', 'friend 5256', 'father 92091', 'friend 57369'}",5442
0,5,0,5,9,0,0,0,1,"{'Rita Lamb', 'friend', 'Kieran Smith', 'David', 'Garry Nixon', 'son', 'sister', 'Cameron Gray', 'Sheila Johnson', 'colleague Joanne Roberts', 'brother', 'Lynn', 'Jessica Ali', 'Rhys'}","{'Sheila Johnson friend', 'David Smith brother', 'David Smith family member', 'David Smith f'}",5508
1,6,1,5,1,3,0,3,1,"{'Ian Smith', 'colleague', 'Nathan Robinson colleague', 'Linda Kerr', 'sister', 'Elliott Williams', 'Nathan Robinson'}","{'Ian Smith friend', 'staff other', 'Linda Kerr sister', 'Nathan Robinson colleague', 'Nathan Robinson friend', 'authorities other', 'staff roommate'}",5523
2,7,2,5,0,1,0,1,1,"{'Kelly', 'friend', 'Reece Miles', 'Linda Cooper', 'sister', 'Stephen Davidson', 'Elizabeth'}","{""Stephen's sister spouse"", ""Stephen's sister other"", 'Reece Miles other', 'Elizabeth friend', ""Stephen's sister family"", ""Stephen's sister neighbor"", 'roommate other', ""Stephen's sister father"", ""Stephen's sister sister"", 'Stephen other', 'Linda Cooper other', 'Kelly friend', ""Stephen's sister mother""}",5531
3,10,5,5,2,0,0,0,1,"{'friend', 'son Bernard Kelly', 'sister Mary Lynch', 'son', 'Caroline Jarvis', 'Kim Walton', 'Caroline Jarvis friend', 'Joanne Bolton', 'colleague', 'Lynch', 'Bernard Lynch', 'Jack'}","{'Bernard Kelly son', 'son son', 'Mary Lynch sister', 'friend son', 'Kim Walton friend', 'Caroline Jarvis friend', 'son friend', 'friend friend', 'Joanne Bolton friend'}",5533
4,5,1,4,0,1,0,1,1,"{'colleague', 'Kirsty', 'Rosie Williamson', 'Louise King', 'colleague Jake Smith'}","{'Rosie Williamson friend', 'Louise King friend', 'Family member other', 'Kirsty friend', 'Jake Smith friend', 'Colleague other'}",5564
5,9,4,5,2,9,0,9,1,"{'friend', 'Frances Stephens', 'Greenwood', 'mother', 'Linda', 'Natasha Rose', 'grandmother Amelia Perry', 'aunt', 'sister', 'Ben Greenwood', 'Rita Stokes'}","{'Rita Stokes friend', 'Natasha Rose sister', 'aunt aunt', 'tutoring center other', 'Linda mother', 'airport other', '13 Browns Place other', '5 Buccleuch Place Lane other', 'Frances Stephens last seen by', '33 Craighouse Terrace other', '5 New Street other', 'sister sister', 'skate park other', 'Amelia Perry grandmother', '101 Ingliston Road other', 'friend friend', 'grandmother grandmother', 'online game other'}",5619
6,10,3,7,0,0,0,0,1,"{'Barbara Austin', 'friend', 'brother James Marsh', 'grandfather Craig Carr', 'grandfather Julian Harris', 'colleague Carly Taylor', 'Martyn Austin', 'brother James', 'grandfather', 'Barbara Austin sister'}","{'James Marsh brother', 'Julian Harris grandfather', 'friend neighbor', 'Barbara Austin sister', 'Carly Taylor friend'}",5622
7,13,6,7,0,3,0,3,1,"{'Charlie Walker', 'mother', 'daughter', 'Lauren Adams', 'Lydia Walker sister', 'Katie Daniels', 'colleague', 'Joanne Powell', 'Lydia Walker', 'Joanne Powell colleague', 'William', 'brother', 'Justin Kaur'}","{'His Daughter daughter', 'William other', 'His Brother brother', 'His Colleague colleague', 'Katie Daniels other', 'Charlie Walker other', 'His Friend friend', 'Justin Kaur other', 'Joanne Powell other', 'Lauren Adams other', 'His Mother mother', 'His Family family', 'His Sister sister', 'His Neighbor neighbor'}",5631
8,13,1,12,3,14,0,14,1,"{'friend', 'colleague Diana Evans', 'Matthew Tyler', 'Aimee Lees', 'Emma', 'Tony', 'Gerald Potter', 'Russell Browne', 'colleague', 'aunt Zoe Wright', 'sister', 'brother', 'Martin Wall', 'father', 'daughter', 'Jeremy Wright'}","{'Matthew Tyler father', 'Matthew Tyler friend', 'friend Aimee Lees', 'sister 93762', 'brother 43790', 'daughter 50370', 'brother 98888', 'friend mosque', 'relative snow area', 'relative Cardross Road', 'daughter 90895', 'aunt Zoe Wright', 'friend Fulton Road', 'daughter 76089', 'friend Diana Evans', 'friend amusement park', 'relative Balmuildy Road', 'mosque 76547', 'friend Castlecary Road', 'relative Acre Drive', 'daughter 98888', 'relative 52a Sinclair Street', 'relative Castlecary Road', 'friend Gerald Potter', 'relative riverside', 'friend Bard Avenue', 'relative Fulton Road', 'sister 96548', 'daughter 77403', 'sister 76089', 'sister 90895', 'brother 7298', 'Tony friend', 'relative 76089', 'brother 50447', 'uncle Russell Browne', 'friend Belsyde Avenue', 'mosque 39761', 'relative church', 'relative amusement park', 'relative religious site'}",5667
9,11,1,10,5,0,0,0,1,"{'friend', 'Hugh Bennett', 'Sara Randall', 'Elaine Gill', 'Jake Scott', 'Derek Smith', 'Grace Bray colleague', 'Gregory Waters', 'Jemma Bibi', 'Jake', 'colleague', 'Eleanor Gilbert', 'Benjamin Page', 'Allan Hill', 'Hollie', 'Damien Stokes'}","{'Elaine Gill friend', 'Derek Smith friend', 'Allan Hill friend', 'Grace Bray other', 'Grace Bray friend', 'Jake Scott friend', 'Sara Randall friend', 'Hollie friend', 'Damien Stokes other', 'Benjamin Page friend'}",5676
10,0,0,0,16,0,0,0,11,"{'friend', 'Michael Butler', 'Sandra', 'Harry Davies', 'Joshua Walters', 'colleague Chelsea Newman', 'Iain Hunt', 'sister', 'colleague', 'Kelly Hunt', 'Mohammed Byrne', 'Beth', 'Hunt', 'sister Brenda', 'father', 'brother'}",{},5713
11,4,1,3,0,5,0,5,1,"{'Ben Carter', 'friend', 'colleague Charles Wood', 'colleague'}","{'concerned colleagues concerned', ""Ben Carter's family family member"", ""Ben Carter's friends friends"", 'staff found', 'friends friends', 'concerned colleague concerned', 'friend friend', ""guardian's colleague concerned"", 'family family member', 'Charles Wood met', 'guardian guardian'}",5772
12,8,0,8,7,0,0,0,1,"{'Dawn', 'friend', 'Charlie', 'Sharon Russell', 'daughter', 'Luke Davies', 'friend Shaun Barber', 'Edward', 'Ian Clarke', 'colleague', 'Danny Berry', 'daughter Ashleigh Fox', 'Kirsty Armstrong', 'Eleanor Lewis', 'brother'}","{'Charlotte Bartlett colleague', 'Sharon Russell friend', 'Luke Davies friend', 'Danny Berry friend', 'Edward  brother'}",5806
13,6,0,6,6,0,0,0,1,"{'Jacob West', 'friend', 'Billy West', 'Beverley', 'Jennifer', 'mother', 'son', 'West', 'aunt Sally West', 'Mohammad West', 'colleague', 'Samuel'}","{'Jacob West father', 'Jacob West friend'}",5812
14,4,2,2,8,0,0,0,1,"{'friend', 'Philip Talbot', 'Marian Adams', 'David', 'Timothy Jones', 'Ann Willis', 'Joanna Wilson', 'Gail Pearson', 'Georgina Woodward', 'colleague', 'sister Ruth Wilson', 'brother'}","{'Philip Talbot other', 'Philip Talbot family member', 'Ann Willis friend', 'friend other', 'Philip Talbot brother'}",5902
15,11,8,3,2,0,0,0,1,"{'Carole Reed', 'Alan Murray', 'William Hall', 'Janice Hall', 'son', 'aunt Jennifer Hall', 'sister', 'Marilyn Woodward', 'colleague', 'grandmother', 'brother Richard', 'Leon Jones', 'uncle'}","{'Richard other', 'Marilyn Woodward other', 'Alan Murray other', 'Janice Hall other', 'Alan Murray brother', 'Marilyn Woodward sister', 'Leon Jones son', 'Leon Jones other', 'Colleague other', 'Jennifer Hall other', 'Janice Hall aunt', 'Carole Reed other', 'Richard brother', 'Jennifer Hall aunt'}",5904
16,10,2,8,2,54,0,54,2,"{'brother Clive Blake', 'Bernard', 'sister', 'Lynne Pearce', 'Pearce', 'colleague', 'brother Clive', 'grandfather', 'grandmother', 'Mohamed Begum', 'sister Diane Pearce', 'Eleanor'}","{'neighbor 55150', 'Bernard friends', 'Diane Pearce sister', 'grandmother 52157', 'grandfather 71491', 'roommate 2902', 'friends 85352', 'neighbor 85352', 'neighbor 100426', 'friends 100426', 'friends 43158', 'neighbor 88094', 'family 88094', 'family 93636', 'friend 28514', 'friends 72570', 'neighbor 28514', 'neighbor 43158', 'friend 95538', 'sister 4450', 'friend 88094', 'sister 28514', 'family 86673', 'friends 93636', 'friends 53764', 'neighbor 69739', 'family 85352', 'neighbor 72350', 'friends 71491', 'family 71491', 'Eleanor friends', 'neighbor 72570', 'neighbor 33866', 'friends 4450', 'family 100426', 'friend 69739', 'family 52157', 'neighbor 71491', 'friends 52157', 'neighbor 93636', 'grandmother 53764', 'neighbor 95538', 'neighbor 86673', 'family 55150', 'neighbor 14972', 'friends 14972', 'friends 72350', 'Clive Blake brother', 'sister 55150', 'family 43158', 'clerk 55150', 'family 69739', 'neighbor 79345', 'family 14972', 'family 95538', 'friend 86673', 'family 72350', 'family 28514', 'family 2902', 'family 72570', 'family 79345', 'family 4450', 'neighbor 52157', 'friends 79345'}",5942
17,19,4,15,2,0,0,0,1,"{'Claire', 'Maria', 'Josephine Hamilton', 'Annette Jones', 'Lesley Collins', 'grandmother Gillian Jones', 'grandfather Luke White', 'colleague', 'sister Samantha Foster', 'grandmother', 'Bradley Howell', 'Wood', 'Foster', 'friend', 'Billy Foster', 'Joseph Murphy', 'Charlene Lambert', 'sister', 'Clare', 'Bradley Howell colleague', 'sister Samantha'}","{'Claire Foster sister', 'Charlene Lambert grandmother', 'Josephine Hamilton friend', 'Joseph Murphy brother', 'Annette Jones colleague', 'Gillian Jones grandmother', 'Lesley Collins friend', 'Clare Foster sister', 'Luke White grandfather', 'friend neighbor', 'Bradley Howell colleague', 'Samantha Foster sister'}",5948
